Shimazuella kribbensis DSM 45090	TAX-1123252	/home/fpuente/Backup/BioCyc/data/gcf_000428065cyc
Bacteroides pyogenes DSM 20611 = JCM 6294	TAX-1121100	/home/fpuente/Backup/BioCyc/data/gcf_000428105cyc
Bacteroides graminisolvens DSM 19988 = JCM 15093	TAX-1121097	/home/fpuente/Backup/BioCyc/data/gcf_000428125cyc
Chitinilyticum litopenaei DSM 21440	TAX-529086	/home/fpuente/Backup/BioCyc/data/gcf_000428145cyc
Chitinimonas koreensis DSM 17726	TAX-1121278	/home/fpuente/Backup/BioCyc/data/gcf_000428465cyc
Hellea balneolensis DSM 19091	TAX-1121948	/home/fpuente/Backup/BioCyc/data/gcf_000428525cyc
Parabacteroides gordonii DSM 23371	TAX-1122931	/home/fpuente/Backup/BioCyc/data/gcf_000428565cyc
Zooshikella ganghwensis DSM 15267	TAX-1123509	/home/fpuente/Backup/BioCyc/data/gcf_000428585cyc
Actinomyces slackii ATCC 49928	TAX-1278298	/home/fpuente/Backup/BioCyc/data/gcf_000428685cyc
Acholeplasma axanthum ATCC 25176	TAX-1278311	/home/fpuente/Backup/BioCyc/data/gcf_000428705cyc
Veillonella magna DSM 19857	TAX-1123489	/home/fpuente/Backup/BioCyc/data/gcf_000428745cyc
Brevundimonas aveniformis DSM 17977	TAX-1121123	/home/fpuente/Backup/BioCyc/data/gcf_000428765cyc
Conchiformibius kuhniae DSM 17694	TAX-1121351	/home/fpuente/Backup/BioCyc/data/gcf_000428785cyc
Corynebacterium freiburgense DSM 45254	TAX-1121360	/home/fpuente/Backup/BioCyc/data/gcf_000428805cyc
Desulfomicrobium escambiense DSM 10707	TAX-1121411	/home/fpuente/Backup/BioCyc/data/gcf_000428825cyc
Dyadobacter alkalitolerans DSM 23607	TAX-1121481	/home/fpuente/Backup/BioCyc/data/gcf_000428845cyc
Geothrix fermentans DSM 14018	TAX-1121920	/home/fpuente/Backup/BioCyc/data/gcf_000428885cyc
Lactobacillus rossiae DSM 15814	TAX-1114972	/home/fpuente/Backup/BioCyc/data/gcf_000428925cyc
Hamadaea tsunoensis DSM 44101	TAX-1121946	/home/fpuente/Backup/BioCyc/data/gcf_000428945cyc
Marinobacterium litorale DSM 23545	TAX-1122201	/home/fpuente/Backup/BioCyc/data/gcf_000428985cyc
Novosphingobium acidiphilum DSM 19966	TAX-1122612	/home/fpuente/Backup/BioCyc/data/gcf_000429005cyc
Pseudonocardia spinosispora DSM 44797	TAX-1123025	/home/fpuente/Backup/BioCyc/data/gcf_000429025cyc
Salinarimonas rosea DSM 21201	TAX-1123229	/home/fpuente/Backup/BioCyc/data/gcf_000429045cyc
Silanimonas lenta DSM 16282	TAX-1123253	/home/fpuente/Backup/BioCyc/data/gcf_000429065cyc
Streptomyces flavidovirens DSM 40150	TAX-1123319	/home/fpuente/Backup/BioCyc/data/gcf_000429085cyc
Actinomyces suimastitidis DSM 15538	TAX-1120946	/home/fpuente/Backup/BioCyc/data/gcf_000429105cyc
Aequorivita capsosiphonis DSM 23843	TAX-1120951	/home/fpuente/Backup/BioCyc/data/gcf_000429125cyc
Aestuariibacter salexigens DSM 15300	TAX-1120953	/home/fpuente/Backup/BioCyc/data/gcf_000429145cyc
Acetobacter nitrogenifigens DSM 23921 = LMG 23498	TAX-1120919	/home/fpuente/Backup/BioCyc/data/gcf_000429165cyc
Actinoalloteichus cyanogriseus DSM 43889	TAX-1120930	/home/fpuente/Backup/BioCyc/data/gcf_000429185cyc
Actinomyces dentalis DSM 19115	TAX-1120941	/home/fpuente/Backup/BioCyc/data/gcf_000429225cyc
Actinomyces georgiae DSM 6843	TAX-1120942	/home/fpuente/Backup/BioCyc/data/gcf_000429245cyc
Actinomyces gerencseriae DSM 6844	TAX-1120943	/home/fpuente/Backup/BioCyc/data/gcf_000429265cyc
Desulfovibrio inopinatus DSM 10711	TAX-1121453	/home/fpuente/Backup/BioCyc/data/gcf_000429305cyc
Desulfovibrio putealis DSM 16056	TAX-1121462	/home/fpuente/Backup/BioCyc/data/gcf_000429325cyc
Desulfovirgula thermocuniculi DSM 16036	TAX-1121468	/home/fpuente/Backup/BioCyc/data/gcf_000429345cyc
Pseudodonghicola xiamenensis DSM 18339	TAX-1121479	/home/fpuente/Backup/BioCyc/data/gcf_000429365cyc
Algoriphagus mannitolivorans DSM 15301	TAX-1120965	/home/fpuente/Backup/BioCyc/data/gcf_000429425cyc
Algoriphagus terrigena DSM 22685	TAX-1120967	/home/fpuente/Backup/BioCyc/data/gcf_000429445cyc
Algoriphagus vanfongensis DSM 17529	TAX-1120968	/home/fpuente/Backup/BioCyc/data/gcf_000429465cyc
Aliagarivorans marinus DSM 23064	TAX-1120969	/home/fpuente/Backup/BioCyc/data/gcf_000429485cyc
Alicyclobacillus contaminans DSM 17975	TAX-1120971	/home/fpuente/Backup/BioCyc/data/gcf_000429525cyc
Arenibacter certesii DSM 19833	TAX-1121011	/home/fpuente/Backup/BioCyc/data/gcf_000429545cyc
Atopococcus tabaci DSM 17538	TAX-1121024	/home/fpuente/Backup/BioCyc/data/gcf_000429585cyc
Azonexus hydrophilus DSM 23864	TAX-1121032	/home/fpuente/Backup/BioCyc/data/gcf_000429605cyc
Azospirillum halopraeferens DSM 3675	TAX-1121033	/home/fpuente/Backup/BioCyc/data/gcf_000429625cyc
Niveispirillum irakense DSM 11586	TAX-1121034	/home/fpuente/Backup/BioCyc/data/gcf_000429645cyc
Azovibrio restrictus DSM 23866	TAX-1121035	/home/fpuente/Backup/BioCyc/data/gcf_000429665cyc
Bacillus aidingensis DSM 18341	TAX-1121085	/home/fpuente/Backup/BioCyc/data/gcf_000429685cyc
Bacillus aurantiacus DSM 18675	TAX-1121086	/home/fpuente/Backup/BioCyc/data/gcf_000429705cyc
Bacillus chagannorensis DSM 18086	TAX-1121087	/home/fpuente/Backup/BioCyc/data/gcf_000429725cyc
Gemmobacter nectariphilus DSM 15620	TAX-1121271	/home/fpuente/Backup/BioCyc/data/gcf_000429765cyc
Chitinibacter tainanensis DSM 15459	TAX-1121274	/home/fpuente/Backup/BioCyc/data/gcf_000429785cyc
Clostridium tyrobutyricum DSM 2637 = ATCC 25755 = JCM 11008	TAX-1121342	/home/fpuente/Backup/BioCyc/data/gcf_000429805cyc
Cohnella thermotolerans DSM 17683	TAX-1121347	/home/fpuente/Backup/BioCyc/data/gcf_000429825cyc
Comamonas composti DSM 21721	TAX-1121349	/home/fpuente/Backup/BioCyc/data/gcf_000429845cyc
Cucumibacter marinus DSM 18995	TAX-422296	/home/fpuente/Backup/BioCyc/data/gcf_000429865cyc
Dermatophilus congolensis DSM 44180 = NBRC 105199	TAX-1121387	/home/fpuente/Backup/BioCyc/data/gcf_000429885cyc
Desulfatirhabdium butyrativorans DSM 18734	TAX-1121394	/home/fpuente/Backup/BioCyc/data/gcf_000429925cyc
Desulfobulbus japonicus DSM 18378	TAX-1121403	/home/fpuente/Backup/BioCyc/data/gcf_000429945cyc
Desulfobulbus mediterraneus DSM 13871	TAX-1121404	/home/fpuente/Backup/BioCyc/data/gcf_000429965cyc
Desulfovibrio bastinii DSM 16055	TAX-1121441	/home/fpuente/Backup/BioCyc/data/gcf_000429985cyc
Desulfovibrio cuneatus DSM 11391	TAX-1121443	/home/fpuente/Backup/BioCyc/data/gcf_000430005cyc
Flavobacterium suncheonense GH29-5 = DSM 17707	TAX-1121899	/home/fpuente/Backup/BioCyc/data/gcf_000430025cyc
Meiothermus chliarophilus DSM 9957	TAX-926560	/home/fpuente/Backup/BioCyc/data/gcf_000430045cyc
Flexibacter elegans DSM 3317	TAX-1121902	/home/fpuente/Backup/BioCyc/data/gcf_000430505cyc
Prevotella corporis DSM 18810 = JCM 8529	TAX-1122981	/home/fpuente/Backup/BioCyc/data/gcf_000430525cyc
Tenacibaculum ovolyticum DSM 18103	TAX-1123347	/home/fpuente/Backup/BioCyc/data/gcf_000430545cyc
Alicyclobacillus herbarius DSM 13609	TAX-1120972	/home/fpuente/Backup/BioCyc/data/gcf_000430585cyc
Anaeroarcus burkinensis DSM 6283	TAX-1120985	/home/fpuente/Backup/BioCyc/data/gcf_000430605cyc
Aneurinibacillus terranovensis DSM 18919	TAX-1121002	/home/fpuente/Backup/BioCyc/data/gcf_000430625cyc
Aquimarina latercula DSM 2041	TAX-1121006	/home/fpuente/Backup/BioCyc/data/gcf_000430645cyc
Aquimarina muelleri DSM 19832	TAX-1121007	/home/fpuente/Backup/BioCyc/data/gcf_000430665cyc
Tuberibacillus calidus DSM 17572	TAX-1123405	/home/fpuente/Backup/BioCyc/data/gcf_000430685cyc
Arthrobacter castelli DSM 16402	TAX-1121019	/home/fpuente/Backup/BioCyc/data/gcf_000430705cyc
Azohydromonas australica DSM 1124	TAX-1121030	/home/fpuente/Backup/BioCyc/data/gcf_000430725cyc
Bacillus gelatini DSM 15865	TAX-1121091	/home/fpuente/Backup/BioCyc/data/gcf_000430745cyc
Bacillus kribbensis DSM 17871	TAX-1121092	/home/fpuente/Backup/BioCyc/data/gcf_000430765cyc
Bacillus panaciterrae DSM 19096	TAX-1121093	/home/fpuente/Backup/BioCyc/data/gcf_000430785cyc
Chitinilyticum aquatile DSM 21506	TAX-1121275	/home/fpuente/Backup/BioCyc/data/gcf_000430805cyc
Chryseobacterium daeguense DSM 19388	TAX-1121286	/home/fpuente/Backup/BioCyc/data/gcf_000430825cyc
Chryseobacterium gregarium DSM 19109	TAX-1121287	/home/fpuente/Backup/BioCyc/data/gcf_000430845cyc
Deinococcus ficus DSM 19119	TAX-1121379	/home/fpuente/Backup/BioCyc/data/gcf_000430865cyc
Desulfotomaculum alcoholivorax DSM 16058	TAX-1121422	/home/fpuente/Backup/BioCyc/data/gcf_000430885cyc
Methanocorpusculum bavaricum DSM 4179	TAX-1122230	/home/fpuente/Backup/BioCyc/data/gcf_000430905cyc
Thermobrachium celere DSM 8682	TAX-941824	/home/fpuente/Backup/BioCyc/data/gcf_000430995cyc
Leminorella grimontii ATCC 33999 = DSM 5078	TAX-1005999	/home/fpuente/Backup/BioCyc/data/gcf_000439085cyc
Terrisporobacter glycolicus ATCC 14880 = DSM 1288	TAX-1121315	/home/fpuente/Backup/BioCyc/data/gcf_000439105cyc
Salipiger mucosus DSM 16094	TAX-1123237	/home/fpuente/Backup/BioCyc/data/gcf_000442255cyc
Litoreibacter arenae DSM 19593	TAX-1123360	/home/fpuente/Backup/BioCyc/data/gcf_000442275cyc
Rubellimicrobium thermophilum DSM 16684	TAX-1123069	/home/fpuente/Backup/BioCyc/data/gcf_000442315cyc
Avibacterium paragallinarum JF4211	TAX-1351754	/home/fpuente/Backup/BioCyc/data/gcf_000442905cyc
Thauera terpenica 58Eu	TAX-1348657	/home/fpuente/Backup/BioCyc/data/gcf_000443165cyc
Alicyclobacillus acidoterrestris ATCC 49025	TAX-1356854	/home/fpuente/Backup/BioCyc/data/gcf_000444055cyc
[Clostridium] sordellii VPI 9048	TAX-1292035	/home/fpuente/Backup/BioCyc/data/gcf_000444095cyc
Sphingobium lactosutens DS20	TAX-1331060	/home/fpuente/Backup/BioCyc/data/gcf_000445105cyc
Novosphingobium lindaniclasticum LE124	TAX-1096930	/home/fpuente/Backup/BioCyc/data/gcf_000445125cyc
Sphingobium baderi LL03	TAX-1114964	/home/fpuente/Backup/BioCyc/data/gcf_000445145cyc
Sporomusa ovata DSM 2662	TAX-1123288	/home/fpuente/Backup/BioCyc/data/gcf_000445445cyc
Sphingobium ummariense RL-3	TAX-1346791	/home/fpuente/Backup/BioCyc/data/gcf_000447205cyc
[Clostridium] bifermentans ATCC 638	TAX-1233171	/home/fpuente/Backup/BioCyc/data/gcf_000452245cyc
Brevibacillus thermoruber 423	TAX-1346613	/home/fpuente/Backup/BioCyc/data/gcf_000454065cyc
Chlamydia ibidis 10-1398/6	TAX-1046581	/home/fpuente/Backup/BioCyc/data/gcf_000454725cyc
Mycobacterium iranicum UM_TJL	TAX-1370125	/home/fpuente/Backup/BioCyc/data/gcf_000455165cyc
Mycobacterium simiae ATCC 25275 = DSM 44165	TAX-1236483	/home/fpuente/Backup/BioCyc/data/gcf_000455305cyc
Mycobacterium septicum DSM 44393	TAX-1341646	/home/fpuente/Backup/BioCyc/data/gcf_000455325cyc
Pseudomonas alcaligenes OT 69	TAX-1333854	/home/fpuente/Backup/BioCyc/data/gcf_000455385cyc
Microbacterium maritypicum MF109	TAX-1333857	/home/fpuente/Backup/BioCyc/data/gcf_000455825cyc
Cronobacter zurichensis LMG 23730	TAX-1388748	/home/fpuente/Backup/BioCyc/data/gcf_000463155cyc
Propionibacterium granulosum TM11	TAX-1292373	/home/fpuente/Backup/BioCyc/data/gcf_000464495cyc
Pantoea dispersa EGD-AAK13	TAX-1358411	/home/fpuente/Backup/BioCyc/data/gcf_000465555cyc
Alloscardovia omnicolens F0580	TAX-1321816	/home/fpuente/Backup/BioCyc/data/gcf_000466365cyc
Aneurinibacillus aneurinilyticus ATCC 12856	TAX-649747	/home/fpuente/Backup/BioCyc/data/gcf_000466385cyc
Novosphingobium tardaugens NBRC 16725	TAX-1219035	/home/fpuente/Backup/BioCyc/data/gcf_000466945cyc
Loktanella cinnabarina LL-001	TAX-1337093	/home/fpuente/Backup/BioCyc/data/gcf_000466965cyc
Brevundimonas abyssalis TAR-001	TAX-1391729	/home/fpuente/Backup/BioCyc/data/gcf_000466985cyc
Pseudomonas alcaligenes NBRC 14159	TAX-1215092	/home/fpuente/Backup/BioCyc/data/gcf_000467105cyc
Vibrio proteolyticus NBRC 13287	TAX-1219065	/home/fpuente/Backup/BioCyc/data/gcf_000467125cyc
Vibrio ezurae NBRC 102218	TAX-1219080	/home/fpuente/Backup/BioCyc/data/gcf_000467185cyc
Ruminococcus callidus ATCC 27760	TAX-411473	/home/fpuente/Backup/BioCyc/data/gcf_000468015cyc
Treponema lecithinolyticum ATCC 700332	TAX-1321815	/home/fpuente/Backup/BioCyc/data/gcf_000468055cyc
Actinomadura madurae LIID-AJ290	TAX-1394178	/home/fpuente/Backup/BioCyc/data/gcf_000468475cyc
Cellulophaga baltica 18	TAX-1348584	/home/fpuente/Backup/BioCyc/data/gcf_000468615cyc
Olsenella profusa F0195	TAX-1125712	/home/fpuente/Backup/BioCyc/data/gcf_000468755cyc
Lactobacillus shenzhenensis LY-73	TAX-1231336	/home/fpuente/Backup/BioCyc/data/gcf_000469325cyc
Eubacterium ramulus ATCC 29099	TAX-1256908	/home/fpuente/Backup/BioCyc/data/gcf_000469345cyc
Chrysiogenes arsenatis DSM 11915	TAX-118005	/home/fpuente/Backup/BioCyc/data/gcf_000469585cyc
Clostridium intestinale URNW	TAX-1294142	/home/fpuente/Backup/BioCyc/data/gcf_000469625cyc
Holospora obtusa F1	TAX-1399147	/home/fpuente/Backup/BioCyc/data/gcf_000469665cyc
Halorhabdus tiamatea SARL4B	TAX-1033806	/home/fpuente/Backup/BioCyc/data/gcf_000470655cyc
Chlamydia gallinacea 08-1274/3	TAX-1143323	/home/fpuente/Backup/BioCyc/data/gcf_000471025cyc
Psychrobacter aquaticus CMS 56	TAX-1354303	/home/fpuente/Backup/BioCyc/data/gcf_000471625cyc
Bordetella trematum CCUG 13902	TAX-1392839	/home/fpuente/Backup/BioCyc/data/gcf_000471705cyc
Pontibacter actiniarum DSM 19842	TAX-709015	/home/fpuente/Backup/BioCyc/data/gcf_000472485cyc
Acetobacterium dehalogenans DSM 11527	TAX-1068975	/home/fpuente/Backup/BioCyc/data/gcf_000472665cyc
Bradyrhizobium elkanii WSM2783	TAX-1038860	/home/fpuente/Backup/BioCyc/data/gcf_000472865cyc
Mastigocoleus testarum BC008	TAX-371196	/home/fpuente/Backup/BioCyc/data/gcf_000472885cyc
Alicyclobacillus pomorum DSM 14955	TAX-1111479	/home/fpuente/Backup/BioCyc/data/gcf_000472905cyc
Bradyrhizobium elkanii WSM1741	TAX-1038859	/home/fpuente/Backup/BioCyc/data/gcf_000472965cyc
Azorhizobium doebereinerae UFLA1-100	TAX-1038858	/home/fpuente/Backup/BioCyc/data/gcf_000473085cyc
Bradyrhizobium genosp. SA-4 CB756	TAX-936455	/home/fpuente/Backup/BioCyc/data/gcf_000473125cyc
Leisingera daeponensis DSM 23529	TAX-999547	/home/fpuente/Backup/BioCyc/data/gcf_000473145cyc
Pseudophaeobacter arcticus DSM 23566	TAX-999550	/home/fpuente/Backup/BioCyc/data/gcf_000473205cyc
Sedimentitalea nanhaiensis DSM 24252	TAX-571166	/home/fpuente/Backup/BioCyc/data/gcf_000473225cyc
Bacteroidales bacterium CF	TAX-1400053	/home/fpuente/Backup/BioCyc/data/gcf_000473305cyc
Adhaeribacter aquaticus DSM 16391	TAX-926549	/home/fpuente/Backup/BioCyc/data/gcf_000473365cyc
Burkholderia sprentiae WSM5005	TAX-754502	/home/fpuente/Backup/BioCyc/data/gcf_000473465cyc
Vibrio cyclitrophicus FF75	TAX-1136163	/home/fpuente/Backup/BioCyc/data/gcf_000473545cyc
Rubidibacter lacunae KORDI 51-2	TAX-582515	/home/fpuente/Backup/BioCyc/data/gcf_000473895cyc
Coprobacter fastidiosus NSB1	TAX-1349822	/home/fpuente/Backup/BioCyc/data/gcf_000473955cyc
Halarchaeum acidiphilum MH1-52-1	TAX-1261545	/home/fpuente/Backup/BioCyc/data/gcf_000474235cyc
Chitinivibrio alkaliphilus ACht1	TAX-1313304	/home/fpuente/Backup/BioCyc/data/gcf_000474745cyc
Solimonas soli DSM 21787	TAX-1123261	/home/fpuente/Backup/BioCyc/data/gcf_000474945cyc
Cellulophaga baltica NN016038	TAX-1348585	/home/fpuente/Backup/BioCyc/data/gcf_000477035cyc
Leifsonia rubra CMS 76R	TAX-1348338	/home/fpuente/Backup/BioCyc/data/gcf_000477555cyc
Serratia fonticola AU-AP2C	TAX-1332071	/home/fpuente/Backup/BioCyc/data/gcf_000477615cyc
Lyngbya aestuarii BL J	TAX-1348334	/home/fpuente/Backup/BioCyc/data/gcf_000478195cyc
Methyloversatilis universalis Fam500	TAX-983952	/home/fpuente/Backup/BioCyc/data/gcf_000478565cyc
Streptomyces thermolilacinus SPC6	TAX-1306406	/home/fpuente/Backup/BioCyc/data/gcf_000478605cyc
Synechocystis sp. PCC 6714	TAX-1147	/home/fpuente/Backup/BioCyc/data/gcf_000478825cyc
Cetobacterium somerae ATCC BAA-474	TAX-1319815	/home/fpuente/Backup/BioCyc/data/gcf_000479045cyc
Runella limosa DSM 17973	TAX-1123077	/home/fpuente/Backup/BioCyc/data/gcf_000482465cyc
Paucisalibacillus globulus DSM 18846	TAX-1122940	/home/fpuente/Backup/BioCyc/data/gcf_000482485cyc
Leptotrichia trevisanii DSM 22070	TAX-1122173	/home/fpuente/Backup/BioCyc/data/gcf_000482505cyc
Glycomyces arizonensis DSM 44726	TAX-1121926	/home/fpuente/Backup/BioCyc/data/gcf_000482705cyc
Psychromonas arctica DSM 14288	TAX-1123036	/home/fpuente/Backup/BioCyc/data/gcf_000482725cyc
Derxia gummosa DSM 723	TAX-1121388	/home/fpuente/Backup/BioCyc/data/gcf_000482785cyc
Deinococcus murrayi DSM 11303	TAX-1121383	/home/fpuente/Backup/BioCyc/data/gcf_000482805cyc
Anaerobiospirillum succiniciproducens DSM 6400	TAX-1120988	/home/fpuente/Backup/BioCyc/data/gcf_000482845cyc
Actinokineospora inagensis DSM 44258	TAX-1120935	/home/fpuente/Backup/BioCyc/data/gcf_000482865cyc
Atopobium fossor DSM 15642	TAX-1121023	/home/fpuente/Backup/BioCyc/data/gcf_000483125cyc
Acholeplasma multilocale ATCC 49900	TAX-1278299	/home/fpuente/Backup/BioCyc/data/gcf_000483165cyc
Thiomicrospira chilensis DSM 12352	TAX-1123515	/home/fpuente/Backup/BioCyc/data/gcf_000483485cyc
Comamonas badia DSM 17552	TAX-1121348	/home/fpuente/Backup/BioCyc/data/gcf_000484635cyc
Blautia wexlerae DSM 19850	TAX-1121115	/home/fpuente/Backup/BioCyc/data/gcf_000484655cyc
Mycoplasma salivarium ATCC 23064	TAX-1266997	/home/fpuente/Backup/BioCyc/data/gcf_000485555cyc
Mucispirillum schaedleri ASF457	TAX-1379858	/home/fpuente/Backup/BioCyc/data/gcf_000487995cyc
Acinetobacter gyllenbergii NIPH 230	TAX-1217658	/home/fpuente/Backup/BioCyc/data/gcf_000488195cyc
Acinetobacter nectaris CIP 110549	TAX-1392540	/home/fpuente/Backup/BioCyc/data/gcf_000488215cyc
Acinetobacter indicus CIP 110367	TAX-1341679	/home/fpuente/Backup/BioCyc/data/gcf_000488255cyc
Acinetobacter brisouii CIP 110357	TAX-1341683	/home/fpuente/Backup/BioCyc/data/gcf_000488275cyc
Eubacterium brachy ATCC 33089	TAX-1321814	/home/fpuente/Backup/BioCyc/data/gcf_000488855cyc
Chlamydia suis MD56	TAX-1405296	/home/fpuente/Backup/BioCyc/data/gcf_000493885cyc
Youngiibacter fragilis 232.1	TAX-994573	/home/fpuente/Backup/BioCyc/data/gcf_000495435cyc
Pseudoalteromonas luteoviolacea 2ta16	TAX-1353533	/home/fpuente/Backup/BioCyc/data/gcf_000495575cyc
Elizabethkingia anophelis NUHP1	TAX-1338011	/home/fpuente/Backup/BioCyc/data/gcf_000495935cyc
Lutibaculum baratangense AMV1	TAX-631454	/home/fpuente/Backup/BioCyc/data/gcf_000496075cyc
Methyloglobulus morosus KoM1	TAX-1116472	/home/fpuente/Backup/BioCyc/data/gcf_000496735cyc
Thalassobacillus devorans MSP14	TAX-1401258	/home/fpuente/Backup/BioCyc/data/gcf_000496835cyc
Sediminibacillus halophilus NSP9.3	TAX-1401260	/home/fpuente/Backup/BioCyc/data/gcf_000496855cyc
Sporolactobacillus laevolacticus DSM 442	TAX-1395513	/home/fpuente/Backup/BioCyc/data/gcf_000497245cyc
Streptomyces niveus NCIMB 11891	TAX-1352941	/home/fpuente/Backup/BioCyc/data/gcf_000497425cyc
Streptomyces roseochromogenus oscitans DS 12.976	TAX-1352936	/home/fpuente/Backup/BioCyc/data/gcf_000497445cyc
Vagococcus lutrae LBD1	TAX-1408226	/home/fpuente/Backup/BioCyc/data/gcf_000498295cyc
Rhodoferax saidenbachensis ED16	TAX-614083	/home/fpuente/Backup/BioCyc/data/gcf_000498435cyc
Flavobacterium cauense R2A-7	TAX-1341154	/home/fpuente/Backup/BioCyc/data/gcf_000498475cyc
Flavobacterium enshiense DK69	TAX-1107311	/home/fpuente/Backup/BioCyc/data/gcf_000498495cyc
Pseudomonas taeanensis MS-3	TAX-1395571	/home/fpuente/Backup/BioCyc/data/gcf_000498575cyc
Pseudomonas mosselii SJ10	TAX-1388763	/home/fpuente/Backup/BioCyc/data/gcf_000498975cyc
Rickettsia monacensis	TAX-109232	/home/fpuente/Backup/BioCyc/data/gcf_000499665cyc
Borrelia persica No12	TAX-1417230	/home/fpuente/Backup/BioCyc/data/gcf_000500045cyc
Borrelia hispanica CRI	TAX-1417229	/home/fpuente/Backup/BioCyc/data/gcf_000500065cyc
Brevibacillus panacihumi W25	TAX-1408254	/home/fpuente/Backup/BioCyc/data/gcf_000503775cyc
Pseudothermotoga elfii DSM 9442 = NBRC 107921	TAX-1123383	/home/fpuente/Backup/BioCyc/data/gcf_000504085cyc
Pseudothermotoga hypogea DSM 11164 = NBRC 106472	TAX-1123384	/home/fpuente/Backup/BioCyc/data/gcf_000504105cyc
Methanolobus tindarius DSM 2278	TAX-1090322	/home/fpuente/Backup/BioCyc/data/gcf_000504205cyc
Amycolatopsis halophila YIM 93223	TAX-592678	/home/fpuente/Backup/BioCyc/data/gcf_000504245cyc
Actinospica robiniae DSM 44927	TAX-479430	/home/fpuente/Backup/BioCyc/data/gcf_000504285cyc
Kurthia huakuii LAM0618	TAX-1334046	/home/fpuente/Backup/BioCyc/data/gcf_000505545cyc
Ruminococcus lactaris CC59_002D	TAX-1073376	/home/fpuente/Backup/BioCyc/data/gcf_000507785cyc
Helicobacter macacae MIT 99-5501	TAX-1357400	/home/fpuente/Backup/BioCyc/data/gcf_000507845cyc
Helicobacter canis NCTC 12740	TAX-1357399	/home/fpuente/Backup/BioCyc/data/gcf_000507865cyc
Bacillus vireti LMG 21834	TAX-1131730	/home/fpuente/Backup/BioCyc/data/gcf_000508325cyc
Helicobacter fennelliae MRY12-0050	TAX-1325130	/home/fpuente/Backup/BioCyc/data/gcf_000509365cyc
Tenacibaculum maritimum NBRC 15946	TAX-1349785	/home/fpuente/Backup/BioCyc/data/gcf_000509405cyc
Candidatus Endolissoclinum faulkneri L5	TAX-1401328	/home/fpuente/Backup/BioCyc/data/gcf_000510265cyc
Pseudomonas oleovorans MOIL14HWK12	TAX-1033992	/home/fpuente/Backup/BioCyc/data/gcf_000510765cyc
Ignatzschineria larvae DSM 13226	TAX-1111732	/home/fpuente/Backup/BioCyc/data/gcf_000510805cyc
Sediminibacterium salmoneum NBRC 103935	TAX-1400522	/home/fpuente/Backup/BioCyc/data/gcf_000511175cyc
Pseudomonas sp. FGI182	TAX-1259844	/home/fpuente/Backup/BioCyc/data/gcf_000511325cyc
Lactobacillus namurensis Chizuka 01	TAX-1302286	/home/fpuente/Backup/BioCyc/data/gcf_000511795cyc
Zhouia amylolytica AD3	TAX-1286632	/home/fpuente/Backup/BioCyc/data/gcf_000511935cyc
Clostridium ultunense DSM 10521	TAX-865861	/home/fpuente/Backup/BioCyc/data/gcf_000511955cyc
Escherichia albertii KF1	TAX-1440052	/home/fpuente/Backup/BioCyc/data/gcf_000512125cyc
Borrelia parkeri HR1	TAX-1435045	/home/fpuente/Backup/BioCyc/data/gcf_000512145cyc
Sphingomonas sanxanigenens DSM 19645 = NX02	TAX-1123269	/home/fpuente/Backup/BioCyc/data/gcf_000512205cyc
Syntrophorhabdus aromaticivorans UI	TAX-909663	/home/fpuente/Backup/BioCyc/data/gcf_000512235cyc
Legionella oakridgensis ATCC 33761 = DSM 21215	TAX-1268635	/home/fpuente/Backup/BioCyc/data/gcf_000512355cyc
Thermocrinis ruber	TAX-75906	/home/fpuente/Backup/BioCyc/data/gcf_000512735cyc
Dehalobacter restrictus DSM 9455	TAX-871738	/home/fpuente/Backup/BioCyc/data/gcf_000512895cyc
Barnesiella viscericola DSM 18177	TAX-880074	/home/fpuente/Backup/BioCyc/data/gcf_000512915cyc
Bacillus wakoensis JCM 9140	TAX-1236970	/home/fpuente/Backup/BioCyc/data/gcf_000513095cyc
Bacillus hemicellulosilyticus JCM 9152	TAX-1236971	/home/fpuente/Backup/BioCyc/data/gcf_000513115cyc
Bacillus akibai JCM 9157	TAX-1236973	/home/fpuente/Backup/BioCyc/data/gcf_000513135cyc
Methanobrevibacter arboriphilus ANOR1	TAX-1401244	/home/fpuente/Backup/BioCyc/data/gcf_000513315cyc
Planomicrobium glaciei CHR43	TAX-1273538	/home/fpuente/Backup/BioCyc/data/gcf_000513535cyc
Rhodovibrio salinarum DSM 9154	TAX-1089552	/home/fpuente/Backup/BioCyc/data/gcf_000515255cyc
Cohnella panacarvi Gsoil 349	TAX-979226	/home/fpuente/Backup/BioCyc/data/gcf_000515335cyc
Jiangella gansuensis DSM 44835	TAX-987045	/home/fpuente/Backup/BioCyc/data/gcf_000515395cyc
Halonatronum saccharophilum DSM 13868	TAX-926692	/home/fpuente/Backup/BioCyc/data/gcf_000517025cyc
Alkaliflexus imshenetskii DSM 15055	TAX-927658	/home/fpuente/Backup/BioCyc/data/gcf_000517065cyc
Saccharicrinis fermentans DSM 9555 = JCM 21142	TAX-869213	/home/fpuente/Backup/BioCyc/data/gcf_000517085cyc
Photorhabdus temperata khanii NC19	TAX-1004151	/home/fpuente/Backup/BioCyc/data/gcf_000517265cyc
Pseudomonas cichorii JBC1	TAX-1441629	/home/fpuente/Backup/BioCyc/data/gcf_000517305cyc
